,E,rho,taw,City
18,19.0,0.6155119897454315,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
19,20.0,0.6144856738183608,Tau=3,"Boston-Cambridge-Newton, MA-NH MSA"
0,1.0,0.586420806050501,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
1,2.0,0.5214676822801895,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
2,3.0,0.5264770508861408,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
3,4.0,0.558161489145317,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
4,5.0,0.5523164646045488,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
5,6.0,0.5781051129268935,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
6,7.0,0.5817084554026142,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
7,8.0,0.5847354539717384,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
8,9.0,0.5845178052279644,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
9,10.0,0.5939629605261901,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
10,11.0,0.5930942437132852,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
11,12.0,0.5959362434275357,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
12,13.0,0.5998913714362073,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
13,14.0,0.6160825351109496,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
14,15.0,0.6156201494625959,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
15,16.0,0.6157261067982182,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
16,17.0,0.61088350251746,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
17,18.0,0.6169682866250271,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
18,19.0,0.6211542839583791,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
19,20.0,0.617074775851036,Tau=4,"Boston-Cambridge-Newton, MA-NH MSA"
0,1.0,0.586420806050501,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
1,2.0,0.5594499967998982,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
2,3.0,0.5201963840911326,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
3,4.0,0.5485374071182764,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
4,5.0,0.579803248129572,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
5,6.0,0.5807176479328565,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
6,7.0,0.581066715282787,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
7,8.0,0.5823365502968512,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
8,9.0,0.5875631124657649,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
9,10.0,0.596512309404495,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
10,11.0,0.5962475505740938,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
11,12.0,0.5984371770074827,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
12,13.0,0.5943950562150588,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
13,14.0,0.5986229428670495,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
14,15.0,0.5979260882396579,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
15,16.0,0.6074203942162736,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
16,17.0,0.6087271869319572,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
17,18.0,0.6093536741399419,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
18,19.0,0.6081795098163713,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
19,20.0,0.6049539882882153,Tau=5,"Boston-Cambridge-Newton, MA-NH MSA"
0,1.0,0.586420806050501,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
1,2.0,0.46233188855819646,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
2,3.0,0.5316339204743352,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
3,4.0,0.5656686263249677,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
4,5.0,0.5799525415966138,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
5,6.0,0.5792519441464467,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
6,7.0,0.5838201557798424,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
7,8.0,0.586769939305184,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
8,9.0,0.5806445608484698,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
9,10.0,0.5925955866018872,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
10,11.0,0.5878073624725567,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
11,12.0,0.5890018904241597,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
12,13.0,0.595127942499651,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
13,14.0,0.6022584550804968,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
14,15.0,0.6044341048784229,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
15,16.0,0.6003550289938075,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
16,17.0,0.6062220754991168,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
17,18.0,0.6031015470130563,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
18,19.0,0.608113314017768,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
19,20.0,0.6068854170262985,Tau=6,"Boston-Cambridge-Newton, MA-NH MSA"
0,1.0,0.646127262273434,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1,2.0,0.6488618184327053,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
2,3.0,0.641175766005971,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
3,4.0,0.680186229442063,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
4,5.0,0.6955397656234213,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
5,6.0,0.7013221391993091,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
6,7.0,0.7178592422865083,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
7,8.0,0.7172765637005618,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
8,9.0,0.7215809077965205,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
9,10.0,0.7294342329042852,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
10,11.0,0.7264468414575392,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
11,12.0,0.7281821783581092,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
12,13.0,0.7301138225246103,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
13,14.0,0.732494547638716,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
14,15.0,0.7303953475718978,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
15,16.0,0.7278751705696814,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
16,17.0,0.7235878845191772,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
17,18.0,0.7246626148954242,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
18,19.0,0.7226276619948967,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
19,20.0,0.7196121292413212,Tau=1,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
0,1.0,0.646127262273434,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1,2.0,0.6237286829143699,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
2,3.0,0.6395720962426484,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
3,4.0,0.6704312797631476,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
4,5.0,0.6879163499814499,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
5,6.0,0.6996926166596313,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
6,7.0,0.71025977430948,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
7,8.0,0.710323702483358,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
8,9.0,0.7063715481013225,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
9,10.0,0.7076395062221168,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
10,11.0,0.7093527938248837,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
11,12.0,0.7105077289820303,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
12,13.0,0.7115964508771021,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
13,14.0,0.7113245277340018,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
14,15.0,0.7080749750815118,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
15,16.0,0.7105576748875652,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
16,17.0,0.7116004531711956,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
17,18.0,0.7110859963951381,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
18,19.0,0.7130784657738657,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
19,20.0,0.7154290323709108,Tau=2,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
0,1.0,0.646127262273434,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1,2.0,0.6630861851368721,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
2,3.0,0.6907876055895399,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
3,4.0,0.70457468783237,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
4,5.0,0.7141891949961736,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
5,6.0,0.7214917429655276,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
6,7.0,0.7224818785333992,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
7,8.0,0.7273314181522699,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
8,9.0,0.7250444611082277,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
9,10.0,0.7268953596926053,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
10,11.0,0.7318960160476826,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
11,12.0,0.7337771935312148,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
12,13.0,0.7304911424078057,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
13,14.0,0.7334734256908707,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
14,15.0,0.7338969040494597,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
15,16.0,0.7336161973585023,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
16,17.0,0.7396320104790506,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
17,18.0,0.7358607549139956,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
18,19.0,0.7361806493104123,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
19,20.0,0.7369558408181128,Tau=3,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
0,1.0,0.646127262273434,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1,2.0,0.6393706556564189,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
2,3.0,0.6846675551525454,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
3,4.0,0.7073465318212858,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
4,5.0,0.7077821655858915,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
5,6.0,0.7142705136659219,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
6,7.0,0.7103889125297344,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
7,8.0,0.7120749454583089,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
8,9.0,0.7198717598343477,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
9,10.0,0.7212471988026637,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
10,11.0,0.721660944467425,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
11,12.0,0.7200031493218232,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
12,13.0,0.7196077387900502,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
13,14.0,0.7183262462042472,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
14,15.0,0.716824168959295,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
15,16.0,0.7219108342435425,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
16,17.0,0.7241282145170761,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
17,18.0,0.7266589233753458,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
18,19.0,0.7299669828610779,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
19,20.0,0.7278405308489101,Tau=4,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
0,1.0,0.646127262273434,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1,2.0,0.6622358569465453,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
2,3.0,0.6695727762357087,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
3,4.0,0.6768939790752957,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
4,5.0,0.7165722504825062,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
5,6.0,0.7203699165369444,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
6,7.0,0.721506215359138,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
7,8.0,0.7279096478206725,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
8,9.0,0.7296994136569006,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
9,10.0,0.7319293303616345,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
10,11.0,0.7322841910571033,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
11,12.0,0.7323408557091606,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
12,13.0,0.7341381590455699,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
13,14.0,0.7331339997793993,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
14,15.0,0.7373753916140897,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
15,16.0,0.7361167539834235,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
16,17.0,0.7337974923284494,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
17,18.0,0.7341372070166994,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
18,19.0,0.7313291156649381,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
19,20.0,0.7294685207456638,Tau=5,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
0,1.0,0.646127262273434,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
1,2.0,0.6606585278210444,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
2,3.0,0.6670176796981793,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
3,4.0,0.6938449345788774,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
4,5.0,0.7039097015665237,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
5,6.0,0.7193795490024792,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
6,7.0,0.7214660899779377,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
7,8.0,0.7171979385588663,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
8,9.0,0.727292611027301,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
9,10.0,0.727104900707568,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
10,11.0,0.7294756861486308,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
11,12.0,0.7284389005691215,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
12,13.0,0.7284612924190975,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
13,14.0,0.729035836096146,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
14,15.0,0.7270043010394769,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
15,16.0,0.7283973659338561,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
16,17.0,0.7318108009142246,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
17,18.0,0.734485947701142,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
18,19.0,0.7342649170947135,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
19,20.0,0.7349825295082719,Tau=6,"Chicago-Naperville-Elgin, IL-IN-WI MSA"
0,1.0,0.5472118188363371,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
1,2.0,0.600759284354567,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
2,3.0,0.5859317520847542,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
3,4.0,0.6087660309185982,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
4,5.0,0.6130070492025257,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
5,6.0,0.631577697835042,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
6,7.0,0.6281567989527725,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
7,8.0,0.6309351025844872,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
8,9.0,0.6363451793098759,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
9,10.0,0.6376502045866235,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
10,11.0,0.6378296166589137,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
11,12.0,0.6376435258799898,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
12,13.0,0.6425050893420551,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
13,14.0,0.6399723219505175,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
14,15.0,0.6406636606117303,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
15,16.0,0.6486827415391102,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
16,17.0,0.6490153783234568,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
17,18.0,0.6470555461652994,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
18,19.0,0.646558986983069,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
19,20.0,0.6466263458817616,Tau=1,"Dallas-Fort Worth-Arlington, TX MSA"
0,1.0,0.5472118188363371,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
1,2.0,0.526672908237367,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
2,3.0,0.5657407567309638,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
3,4.0,0.5897809027549792,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
4,5.0,0.5952399941896088,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
5,6.0,0.6052268425474836,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
6,7.0,0.6077244319654815,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
7,8.0,0.6160510429407015,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
8,9.0,0.61526739856743,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
9,10.0,0.6187531457680614,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
10,11.0,0.6234855944038734,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
11,12.0,0.6312941732235271,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
12,13.0,0.6373248561219016,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
13,14.0,0.6375139966908814,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
14,15.0,0.6402575055478243,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
15,16.0,0.641285825498434,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
16,17.0,0.6431313662871153,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
17,18.0,0.6448907056812093,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
18,19.0,0.646068858385032,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
19,20.0,0.6472118164225701,Tau=2,"Dallas-Fort Worth-Arlington, TX MSA"
0,1.0,0.5472118188363371,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
1,2.0,0.5578236811688563,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
2,3.0,0.5774958345857757,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
3,4.0,0.6130784312399448,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
4,5.0,0.6190185351678454,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
5,6.0,0.6219606780912008,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
6,7.0,0.62844385015049,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
7,8.0,0.6353002476844494,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
8,9.0,0.6364844349159849,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
9,10.0,0.6415995784110908,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
10,11.0,0.644792078695328,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
11,12.0,0.6430194798009207,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
12,13.0,0.6436136525486182,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
13,14.0,0.6433881615761011,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
14,15.0,0.6467017628865004,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
15,16.0,0.6479253683271761,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
16,17.0,0.6496311422238708,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
17,18.0,0.6495832873192473,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
18,19.0,0.652323675309049,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
19,20.0,0.6515891906380674,Tau=3,"Dallas-Fort Worth-Arlington, TX MSA"
0,1.0,0.5472118188363371,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
1,2.0,0.5520703908672718,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
2,3.0,0.6039430748355088,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
3,4.0,0.6252932034501978,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
4,5.0,0.6451780052869844,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
5,6.0,0.6586624775932427,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
6,7.0,0.6619207237166601,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
7,8.0,0.6577672609617862,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
8,9.0,0.6591475023599761,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
9,10.0,0.6599684085238268,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
10,11.0,0.6664299923821235,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
11,12.0,0.6658305916712413,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
12,13.0,0.6646681763015995,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
13,14.0,0.6679419317256062,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
14,15.0,0.6703414863382244,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
15,16.0,0.6689170898237812,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
16,17.0,0.6673246316180401,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
17,18.0,0.6642900453245599,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
18,19.0,0.6636021074422537,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
19,20.0,0.6654035726542566,Tau=4,"Dallas-Fort Worth-Arlington, TX MSA"
0,1.0,0.5472118188363371,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
1,2.0,0.5848725126422488,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
2,3.0,0.6100863174276593,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
3,4.0,0.6162614517638342,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
4,5.0,0.6252415313881243,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
5,6.0,0.6498920208432575,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
6,7.0,0.657830018540772,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
7,8.0,0.6570940814152986,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
8,9.0,0.6588592233353052,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
9,10.0,0.6588814285678131,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
10,11.0,0.6617206509957466,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
11,12.0,0.6610471512810107,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
12,13.0,0.6631046601388926,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
13,14.0,0.6633779422986832,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
14,15.0,0.6680874506839584,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
15,16.0,0.6670650754111195,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
16,17.0,0.6664530376075891,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
17,18.0,0.6679184655237871,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
18,19.0,0.6682185809164574,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
19,20.0,0.6664549646532978,Tau=5,"Dallas-Fort Worth-Arlington, TX MSA"
0,1.0,0.5472118188363371,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
1,2.0,0.5716906838161235,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
2,3.0,0.5914201578177952,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
3,4.0,0.618394317529933,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
4,5.0,0.6233336921710334,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
5,6.0,0.6289483838641604,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
6,7.0,0.6362683233540501,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
7,8.0,0.6488221896257947,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
8,9.0,0.651752560794035,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
9,10.0,0.6553717422283925,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
10,11.0,0.6543931438472911,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
11,12.0,0.6560320213751066,Tau=6,"Dallas-Fort Worth-Arlington, TX MSA"
