,E,rho,taw,City
13,14.0,0.7484646987619861,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.7422152448836347,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.7408219259367955,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.7415227288970384,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.74120765174594,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.739959185916167,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.740182904534122,Tau=1,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.6738093889473087,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.6767243515413218,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.6873038388757418,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.7251072279408588,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.7243793830134392,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.7331579278693492,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.7423670705841605,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.7407266197603785,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.7445880875925175,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
9,10.0,0.7454737323292361,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
10,11.0,0.7481619527259825,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
11,12.0,0.7464290675330914,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
12,13.0,0.7477872770084009,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
13,14.0,0.751234342151781,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.7491681815002825,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.7483974122450909,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.7505406088939373,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.7521627182317517,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.7534330303872815,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.7539618710527891,Tau=2,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.6738093889473087,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.7192410809655183,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.7135393143127687,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.7290703797190565,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.7422041951608286,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.7490795185780834,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.7478368457120231,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.7492496664862742,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.7560625767386758,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
9,10.0,0.7621193643115246,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
10,11.0,0.7656796603148535,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
11,12.0,0.7655530954954993,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
12,13.0,0.7654340037567324,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
13,14.0,0.7657963306996406,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.7641842186517563,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.766417196331448,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.7660509581818498,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.7672709668400065,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.7669869960858399,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.768651064033917,Tau=3,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.6738093889473087,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.6928535262242311,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.6863441868241577,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.7008007634313941,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.7101220361990209,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.7244959996208621,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.7328185050448108,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.7364128544654284,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.7373580164894653,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
9,10.0,0.7376931557808736,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
10,11.0,0.7424426574612362,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
11,12.0,0.7440029293681191,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
12,13.0,0.7442767702745766,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
13,14.0,0.7460919874858707,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
14,15.0,0.7473507513958371,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
15,16.0,0.7481556028794805,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
16,17.0,0.748904406009014,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
17,18.0,0.7486495452295933,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
18,19.0,0.7482131602011108,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
19,20.0,0.7502445485626039,Tau=4,"Baltimore-Columbia-Towson, MD MSA"
0,1.0,0.6738093889473087,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
1,2.0,0.6896270123785952,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
2,3.0,0.6942344068191036,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
3,4.0,0.7224262722495964,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
4,5.0,0.7339052097827338,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
5,6.0,0.7393302941050488,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
6,7.0,0.7430600002583926,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
7,8.0,0.7464531655562424,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
8,9.0,0.7582292054349189,Tau=5,"Baltimore-Columbia-Towson, MD MSA"
